AccountingDate,Date,CoinIn,Games
1/21/2023,1/22/23 1:00 AM,556420.78,322336
1/21/2023,1/22/23 2:00 AM,437294.43,239963
1/21/2023,1/22/23 3:00 AM,353896.12,184503
1/21/2023,1/22/23 4:00 AM,300050.37,142406
1/21/2023,1/22/23 5:00 AM,195376.44,100399
1/22/2023,1/22/23 6:00 AM,86248.52,53190
1/22/2023,1/22/23 7:00 AM,98300.64,59710
1/22/2023,1/22/23 8:00 AM,115673,66916
1/22/2023,1/22/23 9:00 AM,129452.08,75444
1/22/2023,1/22/23 10:00 AM,189185.1,127852
1/22/2023,1/22/23 11:00 AM,280916.89,174240
1/22/2023,1/22/23 12:00 PM,350104.16,198586
1/22/2023,1/22/23 1:00 PM,441584.46,235803
1/22/2023,1/22/23 2:00 PM,559834.08,284927
1/22/2023,1/22/23 3:00 PM,538018.62,295020
1/22/2023,1/22/23 4:00 PM,475722.89,283647
1/22/2023,1/22/23 5:00 PM,484626.26,273512
1/22/2023,1/22/23 6:00 PM,493216.57,270705
1/22/2023,1/22/23 7:00 PM,473970.3,264696
1/22/2023,1/22/23 8:00 PM,443707.97,249542
1/22/2023,1/22/23 9:00 PM,473025.25,248499
1/22/2023,1/22/23 10:00 PM,522513.61,248410
1/22/2023,1/22/23 11:00 PM,484678.04,216189
1/22/2023,1/23/23 12:00 AM,364803.9,158990
1/22/2023,1/23/23 1:00 AM,284088.14,124085
1/22/2023,1/23/23 2:00 AM,257525.14,94297
1/22/2023,1/23/23 3:00 AM,144530.19,62247
1/22/2023,1/23/23 4:00 AM,76960.95,41700
1/22/2023,1/23/23 5:00 AM,94440.94,45157
1/23/2023,1/23/23 6:00 AM,48370.7,17652
1/23/2023,1/23/23 7:00 AM,35245.17,22575
1/23/2023,1/23/23 8:00 AM,54398.31,31202
1/23/2023,1/23/23 9:00 AM,95459.05,55493
1/23/2023,1/23/23 10:00 AM,151460.6,95363
1/23/2023,1/23/23 11:00 AM,236065.89,139539
1/23/2023,1/23/23 12:00 PM,375722.57,181526
1/23/2023,1/23/23 1:00 PM,364897.01,203764
1/23/2023,1/23/23 2:00 PM,325123.23,202061
1/23/2023,1/23/23 3:00 PM,345962.59,217439
1/23/2023,1/23/23 4:00 PM,400936.84,241022
1/23/2023,1/23/23 5:00 PM,400689.27,238515
1/23/2023,1/23/23 6:00 PM,405195.37,248374
1/23/2023,1/23/23 7:00 PM,409667.01,237394
1/23/2023,1/23/23 8:00 PM,399480.39,218098
1/23/2023,1/23/23 9:00 PM,405149.96,211364
1/23/2023,1/23/23 10:00 PM,395386.02,195315
1/23/2023,1/23/23 11:00 PM,360974.11,155961
1/23/2023,1/24/23 12:00 AM,233483.7,118283
1/23/2023,1/24/23 1:00 AM,193238.49,97534
1/23/2023,1/24/23 2:00 AM,147348.05,73946
1/23/2023,1/24/23 3:00 AM,109167.78,56490
1/23/2023,1/24/23 4:00 AM,98695.44,42944
1/23/2023,1/24/23 5:00 AM,111177.32,45456
1/24/2023,1/24/23 6:00 AM,65995.98,23679
1/24/2023,1/24/23 7:00 AM,49772.98,24491
1/24/2023,1/24/23 8:00 AM,79121.07,44202
1/24/2023,1/24/23 9:00 AM,131473.43,82478
1/24/2023,1/24/23 10:00 AM,215352.51,125367
1/24/2023,1/24/23 11:00 AM,320254.12,189509
1/24/2023,1/24/23 12:00 PM,350752.42,222845
1/24/2023,1/24/23 1:00 PM,388406.55,259545
1/24/2023,1/24/23 2:00 PM,390332.53,264097
1/24/2023,1/24/23 3:00 PM,396245.92,269451
1/24/2023,1/24/23 4:00 PM,447093.75,281285
1/24/2023,1/24/23 5:00 PM,615568.98,291600
1/24/2023,1/24/23 6:00 PM,631433.95,299344
1/24/2023,1/24/23 7:00 PM,562089.95,303588
1/24/2023,1/24/23 8:00 PM,608749.25,290463
1/24/2023,1/24/23 9:00 PM,516920.43,275452
1/24/2023,1/24/23 10:00 PM,507244.55,244059
1/24/2023,1/24/23 11:00 PM,415375.93,204460
1/24/2023,1/25/23 12:00 AM,369956.66,161033
1/24/2023,1/25/23 1:00 AM,303580.29,125236
1/24/2023,1/25/23 2:00 AM,227581.12,96750
1/24/2023,1/25/23 3:00 AM,128512.59,71188
1/24/2023,1/25/23 4:00 AM,86022.38,53348
1/24/2023,1/25/23 5:00 AM,88093.56,49786
1/25/2023,1/25/23 6:00 AM,46327.39,23801
1/25/2023,1/25/23 7:00 AM,44794.86,19770
1/25/2023,1/25/23 8:00 AM,68480.59,21859
1/25/2023,1/25/23 9:00 AM,96783.24,39672
1/25/2023,1/25/23 10:00 AM,132064.39,52440
1/25/2023,1/25/23 11:00 AM,159000.96,77098
1/25/2023,1/25/23 12:00 PM,180691.96,84860
1/25/2023,1/25/23 1:00 PM,181916,87264
1/25/2023,1/25/23 2:00 PM,185337.42,89120
1/25/2023,1/25/23 3:00 PM,165004.01,89219
1/25/2023,1/25/23 4:00 PM,152675.65,90195
1/25/2023,1/25/23 5:00 PM,155466.6,94170
1/25/2023,1/25/23 6:00 PM,169552.28,95361
1/25/2023,1/25/23 7:00 PM,223522.18,98352
1/25/2023,1/25/23 8:00 PM,299728.75,99649
1/25/2023,1/25/23 9:00 PM,269217.07,109024
1/25/2023,1/25/23 10:00 PM,263492.73,97668
1/25/2023,1/25/23 11:00 PM,235772.8,89304
1/25/2023,1/26/23 12:00 AM,149061.53,67462
1/25/2023,1/26/23 1:00 AM,136048.48,64334
1/25/2023,1/26/23 2:00 AM,99510.35,49842
1/25/2023,1/26/23 3:00 AM,78904.47,36992
1/25/2023,1/26/23 4:00 AM,68244.61,29039
1/25/2023,1/26/23 5:00 AM,59487.57,29156
1/26/2023,1/26/23 6:00 AM,34859.2,14450
1/26/2023,1/26/23 7:00 AM,39052,15676
1/26/2023,1/26/23 8:00 AM,51719.32,26784
1/26/2023,1/26/23 9:00 AM,83448.28,47814
1/26/2023,1/26/23 10:00 AM,164911.13,105259
1/26/2023,1/26/23 11:00 AM,261611.59,154453
1/26/2023,1/26/23 12:00 PM,311868.7,205857
1/26/2023,1/26/23 1:00 PM,456941.59,270328
1/26/2023,1/26/23 2:00 PM,513380.36,296743
1/26/2023,1/26/23 3:00 PM,544068.39,306479
1/26/2023,1/26/23 4:00 PM,576275.93,325893
1/26/2023,1/26/23 5:00 PM,529167.54,325418
1/26/2023,1/26/23 6:00 PM,573481.35,359514
1/26/2023,1/26/23 7:00 PM,593175.03,368178
1/26/2023,1/26/23 8:00 PM,615075.84,361527
1/26/2023,1/26/23 9:00 PM,639309.9,359129
1/26/2023,1/26/23 10:00 PM,658338.23,336357
1/26/2023,1/26/23 11:00 PM,620717.36,274933
1/26/2023,1/27/23 12:00 AM,461863.38,188853
1/26/2023,1/27/23 1:00 AM,336973.38,133430
1/26/2023,1/27/23 2:00 AM,251263.28,95645
1/26/2023,1/27/23 3:00 AM,235042.39,74925
1/26/2023,1/27/23 4:00 AM,142569.16,58701
1/26/2023,1/27/23 5:00 AM,97278.29,44314
1/27/2023,1/27/23 6:00 AM,53512.52,26701
1/27/2023,1/27/23 7:00 AM,68810.65,28536
1/27/2023,1/27/23 8:00 AM,96953.42,47477
1/27/2023,1/27/23 9:00 AM,179340.12,91625
1/27/2023,1/27/23 10:00 AM,272228.7,146156
1/27/2023,1/27/23 11:00 AM,379717.49,216933
1/27/2023,1/27/23 12:00 PM,539281.79,275914
1/27/2023,1/27/23 1:00 PM,629806.37,301117
1/27/2023,1/27/23 2:00 PM,691020.75,325014
1/27/2023,1/27/23 3:00 PM,822057.3,349031
1/27/2023,1/27/23 4:00 PM,823123.05,370438
1/27/2023,1/27/23 5:00 PM,745050.56,389452
1/27/2023,1/27/23 6:00 PM,796411.58,381989
1/27/2023,1/27/23 7:00 PM,878143.6,400831
1/27/2023,1/27/23 8:00 PM,839398.65,410143
1/27/2023,1/27/23 9:00 PM,875438.54,411863
1/27/2023,1/27/23 10:00 PM,893849.54,406039
1/27/2023,1/27/23 11:00 PM,866296.79,373242
1/27/2023,1/28/23 12:00 AM,671114.52,307947
1/27/2023,1/28/23 1:00 AM,496789.82,251116
1/27/2023,1/28/23 2:00 AM,351320.29,170270
1/27/2023,1/28/23 3:00 AM,268008.97,127627
1/27/2023,1/28/23 4:00 AM,176926.37,80762
1/27/2023,1/28/23 5:00 AM,141371.01,76606
1/28/2023,1/28/23 6:00 AM,85832.84,39402
1/28/2023,1/28/23 7:00 AM,78836.33,44563
1/28/2023,1/28/23 8:00 AM,110662.02,69727
1/28/2023,1/28/23 9:00 AM,170795.32,105023
1/28/2023,1/28/23 10:00 AM,210451.98,127779
1/28/2023,1/28/23 11:00 AM,329672.96,184777
1/28/2023,1/28/23 12:00 PM,390587.46,231817
1/28/2023,1/28/23 1:00 PM,443102.31,267238
1/28/2023,1/28/23 2:00 PM,528920,307769
1/28/2023,1/28/23 3:00 PM,608975.75,341026
1/28/2023,1/28/23 4:00 PM,695421.84,393069
1/28/2023,1/28/23 5:00 PM,748556.98,395708
1/28/2023,1/28/23 6:00 PM,809891.98,422404
1/28/2023,1/28/23 7:00 PM,809635.31,445646
1/28/2023,1/28/23 8:00 PM,877601.04,447427
1/28/2023,1/28/23 9:00 PM,837538.88,453595
1/28/2023,1/28/23 10:00 PM,885720.97,428113
1/28/2023,1/28/23 11:00 PM,756678.59,381244
1/28/2023,1/29/23 12:00 AM,714847.95,333337
1/28/2023,1/29/23 1:00 AM,630945.34,272631
1/28/2023,1/29/23 2:00 AM,534071.41,218727
1/28/2023,1/29/23 3:00 AM,369958.12,153422
1/28/2023,1/29/23 4:00 AM,351870.55,114605
1/28/2023,1/29/23 5:00 AM,270898.22,111574
1/29/2023,1/29/23 6:00 AM,130255.19,51939
1/29/2023,1/29/23 7:00 AM,174412.99,56109
1/29/2023,1/29/23 8:00 AM,215197.59,84551
1/29/2023,1/29/23 9:00 AM,225621.71,115067
1/29/2023,1/29/23 10:00 AM,269579.36,159344
1/29/2023,1/29/23 11:00 AM,378095.05,209911
1/29/2023,1/29/23 12:00 PM,531259.11,269028
1/29/2023,1/29/23 1:00 PM,757634.4,334796
1/29/2023,1/29/23 2:00 PM,761177.57,361319
1/29/2023,1/29/23 3:00 PM,825571.36,414005
1/29/2023,1/29/23 4:00 PM,779215.17,412987
1/29/2023,1/29/23 5:00 PM,809255.09,407602
1/29/2023,1/29/23 6:00 PM,696873.61,399623
1/29/2023,1/29/23 7:00 PM,681916.51,404844
1/29/2023,1/29/23 8:00 PM,707506.04,395209
1/29/2023,1/29/23 9:00 PM,651427.3,341343
1/29/2023,1/29/23 10:00 PM,596483.24,318226
1/29/2023,1/29/23 11:00 PM,536572.76,284138
1/29/2023,1/30/23 12:00 AM,466203.71,222486
1/29/2023,1/30/23 1:00 AM,339163.41,165874
1/29/2023,1/30/23 2:00 AM,227049.42,114861
1/29/2023,1/30/23 3:00 AM,168651.72,72824
1/29/2023,1/30/23 4:00 AM,153451.64,61365
1/29/2023,1/30/23 5:00 AM,127232.04,58037
1/30/2023,1/30/23 6:00 AM,56334.82,26537
1/30/2023,1/30/23 7:00 AM,60073.83,29501
1/30/2023,1/30/23 8:00 AM,66206.89,37756
1/30/2023,1/30/23 9:00 AM,102194.27,57716
1/30/2023,1/30/23 10:00 AM,198842.08,114548
1/30/2023,1/30/23 11:00 AM,279838.07,167195
1/30/2023,1/30/23 12:00 PM,319783.11,200985
1/30/2023,1/30/23 1:00 PM,382936.76,223885
1/30/2023,1/30/23 2:00 PM,406780.34,238373
1/30/2023,1/30/23 3:00 PM,428059.39,249932
1/30/2023,1/30/23 4:00 PM,469684.5,256611
1/30/2023,1/30/23 5:00 PM,526411.25,270190
1/30/2023,1/30/23 6:00 PM,602451.68,296161
1/30/2023,1/30/23 7:00 PM,575004.25,286495
1/30/2023,1/30/23 8:00 PM,523171.85,278881
1/30/2023,1/30/23 9:00 PM,471490.42,267480
1/30/2023,1/30/23 10:00 PM,442745.52,239174
1/30/2023,1/30/23 11:00 PM,321836.87,176013
1/30/2023,1/31/23 12:00 AM,263272.89,132088
1/30/2023,1/31/23 1:00 AM,184161.48,91152
1/30/2023,1/31/23 2:00 AM,158037.29,71694
1/30/2023,1/31/23 3:00 AM,126277.25,47609
1/30/2023,1/31/23 4:00 AM,118183.61,39123
1/30/2023,1/31/23 5:00 AM,91750.23,47115
1/31/2023,1/31/23 6:00 AM,56048.84,20386
1/31/2023,1/31/23 7:00 AM,42658.41,22808
1/31/2023,1/31/23 8:00 AM,70069.21,35451
1/31/2023,1/31/23 9:00 AM,124707.77,63282
1/31/2023,1/31/23 10:00 AM,181833.82,108524
1/31/2023,1/31/23 11:00 AM,247065.07,159194
1/31/2023,1/31/23 12:00 PM,312410.78,197392
1/31/2023,1/31/23 1:00 PM,369208.41,212191
1/31/2023,1/31/23 2:00 PM,459244.21,246569
1/31/2023,1/31/23 3:00 PM,502559.66,256146
1/31/2023,1/31/23 4:00 PM,671681.91,278500
1/31/2023,1/31/23 5:00 PM,620118.11,267590
1/31/2023,1/31/23 6:00 PM,624653.82,277346
1/31/2023,1/31/23 7:00 PM,569266.8,302493
1/31/2023,1/31/23 8:00 PM,581932.51,292006
1/31/2023,1/31/23 9:00 PM,660663.56,284332
1/31/2023,1/31/23 10:00 PM,550845.54,258802
1/31/2023,1/31/23 11:00 PM,436602.49,211642
1/31/2023,2/1/23 12:00 AM,341846.47,170236
1/31/2023,2/1/23 1:00 AM,263009.51,137177
1/31/2023,2/1/23 2:00 AM,196258.17,114210
1/31/2023,2/1/23 3:00 AM,173462.46,92181
1/31/2023,2/1/23 4:00 AM,125040.04,71461
1/31/2023,2/1/23 5:00 AM,98481.44,60689
2/1/2023,2/1/23 6:00 AM,50362.14,29875
2/1/2023,2/1/23 7:00 AM,71931.27,37452
2/1/2023,2/1/23 8:00 AM,82989.61,55857
2/1/2023,2/1/23 9:00 AM,122438.78,75861
2/1/2023,2/1/23 10:00 AM,202833,131264
2/1/2023,2/1/23 11:00 AM,327695.91,195487
2/1/2023,2/1/23 12:00 PM,401495.46,256367
2/1/2023,2/1/23 1:00 PM,454149.31,291030
2/1/2023,2/1/23 2:00 PM,508303.62,302294
2/1/2023,2/1/23 3:00 PM,582631.61,302411
2/1/2023,2/1/23 4:00 PM,623465.52,321282
2/1/2023,2/1/23 5:00 PM,625550.66,332268
2/1/2023,2/1/23 6:00 PM,592416.97,348594
2/1/2023,2/1/23 7:00 PM,563787.26,348296
2/1/2023,2/1/23 8:00 PM,529367.79,323800
2/1/2023,2/1/23 9:00 PM,474812.01,290161
2/1/2023,2/1/23 10:00 PM,515235.92,266293
2/1/2023,2/1/23 11:00 PM,423136.08,229223
2/1/2023,2/2/23 12:00 AM,320774.27,189004
2/1/2023,2/2/23 1:00 AM,234051.04,148032
2/1/2023,2/2/23 2:00 AM,197646.32,113900
2/1/2023,2/2/23 3:00 AM,142428,69510
2/1/2023,2/2/23 4:00 AM,109515.88,46673
2/1/2023,2/2/23 5:00 AM,116629.94,49969
2/2/2023,2/2/23 6:00 AM,58654.83,23222
2/2/2023,2/2/23 7:00 AM,52955.13,27054
2/2/2023,2/2/23 8:00 AM,72160.03,35440
2/2/2023,2/2/23 9:00 AM,122546.87,77406
2/2/2023,2/2/23 10:00 AM,212529.1,150510
2/2/2023,2/2/23 11:00 AM,313155.16,220533
2/2/2023,2/2/23 12:00 PM,401567.54,284741
2/2/2023,2/2/23 1:00 PM,506882.75,337508
2/2/2023,2/2/23 2:00 PM,628631.43,352841
2/2/2023,2/2/23 3:00 PM,656386.79,332116
2/2/2023,2/2/23 4:00 PM,715873.44,331549
2/2/2023,2/2/23 5:00 PM,726755.18,347783
2/2/2023,2/2/23 6:00 PM,684034.45,381026
2/2/2023,2/2/23 7:00 PM,658275.35,398909
2/2/2023,2/2/23 8:00 PM,612095.04,381119
2/2/2023,2/2/23 9:00 PM,598266.7,360671
2/2/2023,2/2/23 10:00 PM,564974.27,307702
2/2/2023,2/2/23 11:00 PM,437687.4,248695
2/2/2023,2/3/23 12:00 AM,361124.38,201629
2/2/2023,2/3/23 1:00 AM,297662.66,148985
2/2/2023,2/3/23 2:00 AM,237322.44,115540
2/2/2023,2/3/23 3:00 AM,184992.81,97041
2/2/2023,2/3/23 4:00 AM,179289.97,77245
2/2/2023,2/3/23 5:00 AM,122821.7,65573
2/3/2023,2/3/23 6:00 AM,58466.02,36819
2/3/2023,2/3/23 7:00 AM,63393.36,43926
2/3/2023,2/3/23 8:00 AM,116685.68,66710
2/3/2023,2/3/23 9:00 AM,188538.87,101205
2/3/2023,2/3/23 10:00 AM,268643.93,157789
2/3/2023,2/3/23 11:00 AM,390686.9,231872
2/3/2023,2/3/23 12:00 PM,499715.59,304762
2/3/2023,2/3/23 1:00 PM,722455.48,348306
2/3/2023,2/3/23 2:00 PM,834084.38,380228
2/3/2023,2/3/23 3:00 PM,806181.23,386567
2/3/2023,2/3/23 4:00 PM,799285.26,421258
2/3/2023,2/3/23 5:00 PM,991756.85,461005
2/3/2023,2/3/23 6:00 PM,1018208.15,502188
2/3/2023,2/3/23 7:00 PM,1109994.11,540873
2/3/2023,2/3/23 8:00 PM,1054585.82,530815
2/3/2023,2/3/23 9:00 PM,1119245.55,537663
2/3/2023,2/3/23 10:00 PM,1046376.85,540554
2/3/2023,2/3/23 11:00 PM,922809.43,501368
2/3/2023,2/4/23 12:00 AM,842009.26,440187
2/3/2023,2/4/23 1:00 AM,665828.11,345353
2/3/2023,2/4/23 2:00 AM,517482.43,247980
2/3/2023,2/4/23 3:00 AM,432358.15,192017
2/3/2023,2/4/23 4:00 AM,274231.54,123874
2/3/2023,2/4/23 5:00 AM,243716.52,111549
2/4/2023,2/4/23 6:00 AM,108836.86,52605
2/4/2023,2/4/23 7:00 AM,111428.97,58066
2/4/2023,2/4/23 8:00 AM,129724.7,79317
2/4/2023,2/4/23 9:00 AM,167788.55,113685
2/4/2023,2/4/23 10:00 AM,254536.87,152471
2/4/2023,2/4/23 11:00 AM,352138.98,203381
2/4/2023,2/4/23 12:00 PM,456757.38,255460
2/4/2023,2/4/23 1:00 PM,574551.24,304707
2/4/2023,2/4/23 2:00 PM,707838.51,363851
2/4/2023,2/4/23 3:00 PM,741770.73,413188
2/4/2023,2/4/23 4:00 PM,717796.32,456830
2/4/2023,2/4/23 5:00 PM,718836.7,423561
2/4/2023,2/4/23 6:00 PM,843787.74,459690
2/4/2023,2/4/23 7:00 PM,983755.57,486818
2/4/2023,2/4/23 8:00 PM,927655.4,484932
2/4/2023,2/4/23 9:00 PM,982794.68,512416
2/4/2023,2/4/23 10:00 PM,866936.88,493159
2/4/2023,2/4/23 11:00 PM,763874.05,438874
2/4/2023,2/5/23 12:00 AM,675538.31,374872
2/4/2023,2/5/23 1:00 AM,532404.98,298875
2/4/2023,2/5/23 2:00 AM,408931.45,216479
2/4/2023,2/5/23 3:00 AM,276095.09,140140
2/4/2023,2/5/23 4:00 AM,190112.39,94558
2/4/2023,2/5/23 5:00 AM,195062.79,90641
2/5/2023,2/5/23 6:00 AM,84888.79,50791
2/5/2023,2/5/23 7:00 AM,78980.99,54594
2/5/2023,2/5/23 8:00 AM,119178.18,82446
2/5/2023,2/5/23 9:00 AM,175985.67,120180
2/5/2023,2/5/23 10:00 AM,284525.17,182911
2/5/2023,2/5/23 11:00 AM,429175.88,255064
2/5/2023,2/5/23 12:00 PM,560133.71,298162
2/5/2023,2/5/23 1:00 PM,692261.45,335284
2/5/2023,2/5/23 2:00 PM,757144.86,382347
2/5/2023,2/5/23 3:00 PM,757023.66,406954
2/5/2023,2/5/23 4:00 PM,762444.17,419021
2/5/2023,2/5/23 5:00 PM,865069.68,415451
2/5/2023,2/5/23 6:00 PM,819115.26,417663
2/5/2023,2/5/23 7:00 PM,742168.85,431151
2/5/2023,2/5/23 8:00 PM,661651.5,405378
2/5/2023,2/5/23 9:00 PM,632399.97,384560
2/5/2023,2/5/23 10:00 PM,620546.88,357217
2/5/2023,2/5/23 11:00 PM,599158.84,310568
2/5/2023,2/6/23 12:00 AM,428365.29,217689
2/5/2023,2/6/23 1:00 AM,307128.84,161297
2/5/2023,2/6/23 2:00 AM,282459.25,106581
2/5/2023,2/6/23 3:00 AM,188605.15,76526
2/5/2023,2/6/23 4:00 AM,118240.32,53545
2/5/2023,2/6/23 5:00 AM,116913.97,45384
2/6/2023,2/6/23 6:00 AM,46125.52,21041
2/6/2023,2/6/23 7:00 AM,54085.29,27339
2/6/2023,2/6/23 8:00 AM,73020.17,37054
2/6/2023,2/6/23 9:00 AM,116099.13,72835
2/6/2023,2/6/23 10:00 AM,176344.36,99485
2/6/2023,2/6/23 11:00 AM,228444.67,139218
2/6/2023,2/6/23 12:00 PM,378019.36,172806
2/6/2023,2/6/23 1:00 PM,417775.39,196859
2/6/2023,2/6/23 2:00 PM,493548.41,223021
2/6/2023,2/6/23 3:00 PM,443246.25,226331
2/6/2023,2/6/23 4:00 PM,394074.98,230189
2/6/2023,2/6/23 5:00 PM,395256.94,234508
2/6/2023,2/6/23 6:00 PM,447483.9,253259
2/6/2023,2/6/23 7:00 PM,513275.03,268054
2/6/2023,2/6/23 8:00 PM,563877.95,261904
2/6/2023,2/6/23 9:00 PM,412861.68,237419
2/6/2023,2/6/23 10:00 PM,382173.86,215403
2/6/2023,2/6/23 11:00 PM,314468.4,174228
2/6/2023,2/7/23 12:00 AM,286937.31,146518
2/6/2023,2/7/23 1:00 AM,216086.45,111088
2/6/2023,2/7/23 2:00 AM,156318.52,77058
2/6/2023,2/7/23 3:00 AM,123477.33,51583
2/6/2023,2/7/23 4:00 AM,73379.96,36845
2/6/2023,2/7/23 5:00 AM,57756.31,30970
2/7/2023,2/7/23 6:00 AM,32050.42,16233
2/7/2023,2/7/23 7:00 AM,36640.56,25223
2/7/2023,2/7/23 8:00 AM,76428.84,53934
2/7/2023,2/7/23 9:00 AM,160134.75,114623
2/7/2023,2/7/23 10:00 AM,286642.44,221511
2/7/2023,2/7/23 11:00 AM,447338.63,330604
2/7/2023,2/7/23 12:00 PM,561208.26,361442
2/7/2023,2/7/23 1:00 PM,691712.21,421940
2/7/2023,2/7/23 2:00 PM,656473.15,434630
2/7/2023,2/7/23 3:00 PM,630808.59,419473
2/7/2023,2/7/23 4:00 PM,641638.51,408915
2/7/2023,2/7/23 5:00 PM,604740.22,412332
2/7/2023,2/7/23 6:00 PM,652431.35,424547
2/7/2023,2/7/23 7:00 PM,608583.4,416359
2/7/2023,2/7/23 8:00 PM,582557.41,369685
2/7/2023,2/7/23 9:00 PM,571062.19,338179
2/7/2023,2/7/23 10:00 PM,553224.94,277628
2/7/2023,2/7/23 11:00 PM,455253.05,231936
2/7/2023,2/8/23 12:00 AM,368419.99,172059
2/7/2023,2/8/23 1:00 AM,366404.47,135063
2/7/2023,2/8/23 2:00 AM,287955.05,101094
2/7/2023,2/8/23 3:00 AM,184316.83,74107
2/7/2023,2/8/23 4:00 AM,146831.91,51438
2/7/2023,2/8/23 5:00 AM,154878.82,47343
2/8/2023,2/8/23 6:00 AM,84750.63,22126
2/8/2023,2/8/23 7:00 AM,64938.87,24004
2/8/2023,2/8/23 8:00 AM,62845.6,37594
2/8/2023,2/8/23 9:00 AM,125155.41,79529
2/8/2023,2/8/23 10:00 AM,228508.2,137706
2/8/2023,2/8/23 11:00 AM,315926.26,211802
2/8/2023,2/8/23 12:00 PM,368980.55,264630
2/8/2023,2/8/23 1:00 PM,539341.71,311901
2/8/2023,2/8/23 2:00 PM,580409.02,333646
2/8/2023,2/8/23 3:00 PM,554443.76,342281
2/8/2023,2/8/23 4:00 PM,523221.69,346460
2/8/2023,2/8/23 5:00 PM,532014.92,357789
2/8/2023,2/8/23 6:00 PM,569277.4,365653
2/8/2023,2/8/23 7:00 PM,609347.26,385411
2/8/2023,2/8/23 8:00 PM,675410.34,400456
2/8/2023,2/8/23 9:00 PM,626469.27,362285
2/8/2023,2/8/23 10:00 PM,478114.6,300670
2/8/2023,2/8/23 11:00 PM,414137.65,240757
2/8/2023,2/9/23 12:00 AM,352770.64,189915
2/8/2023,2/9/23 1:00 AM,265855.18,135128
2/8/2023,2/9/23 2:00 AM,233371.7,100747
2/8/2023,2/9/23 3:00 AM,190002.25,80313
2/8/2023,2/9/23 4:00 AM,125758.29,60863
2/8/2023,2/9/23 5:00 AM,94683.46,51271
2/9/2023,2/9/23 6:00 AM,47185.38,27539
2/9/2023,2/9/23 7:00 AM,50553.42,32597
2/9/2023,2/9/23 8:00 AM,65769.5,44708
2/9/2023,2/9/23 9:00 AM,123305.36,78668
2/9/2023,2/9/23 10:00 AM,266790.79,142194
2/9/2023,2/9/23 11:00 AM,350027.82,201612
2/9/2023,2/9/23 12:00 PM,395390.89,234853
2/9/2023,2/9/23 1:00 PM,510675.61,284024
2/9/2023,2/9/23 2:00 PM,480405.89,295474
2/9/2023,2/9/23 3:00 PM,468977.46,293079
2/9/2023,2/9/23 4:00 PM,501234.96,327102
2/9/2023,2/9/23 5:00 PM,530771.73,347866
2/9/2023,2/9/23 6:00 PM,581866.99,369642
2/9/2023,2/9/23 7:00 PM,646541.81,374698
2/9/2023,2/9/23 8:00 PM,633387.6,350066
2/9/2023,2/9/23 9:00 PM,603247.05,328445
2/9/2023,2/9/23 10:00 PM,507927.4,297487
2/9/2023,2/9/23 11:00 PM,491235.61,267273
2/9/2023,2/10/23 12:00 AM,415866.21,211961
2/9/2023,2/10/23 1:00 AM,341159.55,146827
2/9/2023,2/10/23 2:00 AM,249558.94,114767
2/9/2023,2/10/23 3:00 AM,185731.91,87113
2/9/2023,2/10/23 4:00 AM,127315.37,61116
2/9/2023,2/10/23 5:00 AM,93018.48,50335
2/10/2023,2/10/23 6:00 AM,53023.16,21570
2/10/2023,2/10/23 7:00 AM,58902.63,31995
2/10/2023,2/10/23 8:00 AM,113851.86,63729
2/10/2023,2/10/23 9:00 AM,200788.43,110091
2/10/2023,2/10/23 10:00 AM,316000.14,173652
2/10/2023,2/10/23 11:00 AM,450190.46,231739
2/10/2023,2/10/23 12:00 PM,573351.86,295277
2/10/2023,2/10/23 1:00 PM,619422.58,316504
2/10/2023,2/10/23 2:00 PM,718757.17,360357
2/10/2023,2/10/23 3:00 PM,792592.08,379066
2/10/2023,2/10/23 4:00 PM,808879.65,402626
2/10/2023,2/10/23 5:00 PM,782554.57,445146
2/10/2023,2/10/23 6:00 PM,952308.73,491542
2/10/2023,2/10/23 7:00 PM,1033793.03,534004
2/10/2023,2/10/23 8:00 PM,1135729.3,560779
2/10/2023,2/10/23 9:00 PM,1190640.12,577926
2/10/2023,2/10/23 10:00 PM,1062155.06,593862
2/10/2023,2/10/23 11:00 PM,1024115.84,533754
2/10/2023,2/11/23 12:00 AM,853234.95,436902
2/10/2023,2/11/23 1:00 AM,663061.09,359738
2/10/2023,2/11/23 2:00 AM,475101.67,262900
2/10/2023,2/11/23 3:00 AM,407664.8,202626
2/10/2023,2/11/23 4:00 AM,221607.08,132732
2/10/2023,2/11/23 5:00 AM,185002.84,108248
2/11/2023,2/11/23 6:00 AM,115162.73,58443
2/11/2023,2/11/23 7:00 AM,108314.11,63460
2/11/2023,2/11/23 8:00 AM,150325.48,85498
2/11/2023,2/11/23 9:00 AM,219406.42,113654
2/11/2023,2/11/23 10:00 AM,249049.15,144175
2/11/2023,2/11/23 11:00 AM,347162.71,190182
2/11/2023,2/11/23 12:00 PM,443547.09,255214
2/11/2023,2/11/23 1:00 PM,492926.97,292288
2/11/2023,2/11/23 2:00 PM,680014.94,353132
2/11/2023,2/11/23 3:00 PM,746824.6,392567
2/11/2023,2/11/23 4:00 PM,871545.57,445042
2/11/2023,2/11/23 5:00 PM,737747.54,431535
2/11/2023,2/11/23 6:00 PM,769595.5,454724
2/11/2023,2/11/23 7:00 PM,826871.25,471212
